"","name","fcs.well","FSC-A","FSC-W","FSC-H","SSC-A","SSC-W","SSC-H","hA PE 582/15 561nm-A","CD21 PE-cy7 780/60 561nm-A","CD38 BV421 450/50 405nm-A","CD20 BV605 610/20 405nm-A","CD27 BV711 710/50 405nm-A","hA APC 670/30 640nm-A","DUMP APC-ef780 780/60 640nm-A","SA BUV395 379/28 355nm-A","CD19 BUV496_515-30 450/50 355nm-A","IgD BUV737 740/35 355nm-A","CD71 FITC 530/30 488nm-A","Time","XLoc","YLoc","day","sampleID","age.group","fcs.XLoc","fcs.YLoc","lib.name","lib.well"
"611","568R_d42_INX_568R_d42_003_023.fcs","H4",60054.9375,72493.7890625,54291,19305.388671875,68697.2890625,18417,2.61819783409106,3.17023453636453,1.12967544584007,2.48043805260717,2.08953426025068,2.29198535303596,1.19378310986148,0.920590013226204,2.24418691485579,1.91166486009161,1.36474175659566,92457.296875,7,3,"42","568R","young",7,3,"lib190919","H12"
"612","568R_d42_INX_568R_d42_004_024.fcs","A1",57316.1796875,72563.953125,51765,18151.939453125,67868.875,17528,3.23544220345106,2.3224069162351,0.788716561367918,2.94729686039747,2.02473675174686,2.49400343251341,0.664557948268914,0.846035566952656,2.34481955311229,0.305690727327311,1.19897550583744,99723.6015625,0,0,"42","568R","young",0,0,NA,NA
"613","568R_d42_INX_568R_d42_004_024.fcs","A2",51799.21875,77100.0078125,44030,41828.63671875,71611.328125,38280,2.79136107125461,3.1872201236121,1.99479036103785,2.73739215691897,0.656635575322308,1.97081281292271,0.859688680370705,1.01234392670314,2.47117947567157,2.75074395473786,2.04405761868855,100645.5,0,1,"42","568R","young",0,1,NA,NA
"614","568R_d42_INX_568R_d42_004_024.fcs","B1",69326.234375,75379.765625,60273,30818.05859375,70737.328125,28552,3.81791509272263,1.24598821149901,1.12062353706448,2.80856573499975,0.853401450463258,3.07948834403048,1.26849002474339,1.0651744589223,2.43319985055588,0.241341717033277,1.48776966517338,101838.5,1,0,"42","568R","young",1,0,NA,NA
"615","568R_d42_INX_568R_d42_004_024.fcs","B2",64385.21875,73574.125,57351,23713.279296875,68785.6171875,22593,4.07577436979136,1.20500750309228,0.75039108942573,2.8244233221389,1.23988524339794,3.37054755206655,1.11145179942262,0.508520911589653,2.55321036083011,0.320133369487027,1.485754530888,101079.703125,1,1,"42","568R","young",1,1,NA,NA
"616","568R_d42_INX_568R_d42_004_024.fcs","C1",78468.1953125,75659.375,67969,47517.41796875,72677.875,42848,3.01820654662775,3.03734806798103,2.53878744550527,2.76331223428866,1.97984483409058,2.31819702986692,1.2066525196151,0.981794035042522,2.72894136079571,2.34467467281092,1.74949962984375,103971.8984375,2,0,"42","568R","young",2,0,NA,NA
"617","568R_d42_INX_568R_d42_004_024.fcs","C2",114322.0546875,88584.484375,84577,47652.52734375,84281.2109375,37054,3.1439077915329,3.02149682525165,2.05387527512718,3.1508379897459,2.49832074135539,2.46352256192831,0.845630251930544,-0.324092029144856,3.46952806470583,0.0572209145722421,1.76023532404844,104284.5,2,1,"42","568R","young",2,1,NA,NA
"618","568R_d42_INX_568R_d42_004_024.fcs","D1",65557.3984375,73393.2890625,58539,19716.619140625,67641.125,19103,3.60514800181117,1.86390603690901,0.976303693256841,2.52549052877834,1.05610612780305,2.87229486417791,0.681010152070313,0.920340682321074,2.66915647516115,3.12876067068981,1.5450683041661,109472.8984375,3,0,"42","568R","young",3,0,NA,NA
"619","568R_d42_INX_568R_d42_004_024.fcs","D2",48409.69921875,71982.9765625,44074,14938.208984375,68341.3984375,14325,2.77267550429671,1.30132092856203,0.704446213594741,2.22131911832065,0.528901641358247,2.08144614966441,0.987806102728881,0.563654829195495,2.24103253192702,0.82393178050392,0.844461982731208,107068.5,3,1,"42","568R","young",3,1,NA,NA
"620","568R_d42_INX_568R_d42_004_024.fcs","E1",89507.9140625,80704.28125,72685,34769.2890625,75853.5390625,30040,3.19416971450337,3.21148851683688,0.929983460022904,2.80260415506243,2.03496066224154,2.44592513277757,0.880808187322236,0.580773096795107,2.50357543421608,2.63373505280456,1.74719657875778,110895.1015625,4,0,"42","568R","young",4,0,NA,NA
"621","568R_d42_INX_568R_d42_004_024.fcs","E2",51640.296875,75397.640625,44886,26587.16796875,71381.2734375,24410,2.70361401524513,1.86896390922773,0.900554147941975,2.85173559485394,1.23536216553064,2.02881054797458,1.0297147295531,1.00318731508512,2.59014745071713,0.423919635326281,1.18493685154316,112937.203125,4,1,"42","568R","young",4,1,NA,NA
"622","568R_d42_INX_568R_d42_004_024.fcs","F1",51881.578125,70650.1953125,48126,18793.26953125,66306.09375,18575,4.11869339255588,2.04740351232387,0.806514511473072,2.87174099678318,1.59067613208619,3.43216473888765,1.06073261072616,1.11587504982108,2.50314296411487,0.625211076739011,1.27991862822103,115120.796875,5,0,"42","568R","young",5,0,NA,NA
"623","568R_d42_INX_568R_d42_004_024.fcs","G1",50484.359375,71287.90625,46411,13282.0791015625,66988.9453125,12994,2.72878131964845,3.21639851439439,1.42292109072339,2.08610534394633,0.843937456978021,2.29923603847126,0.523643075236831,0.488162976483687,1.81732043554401,3.03037517985896,1.28420713916392,115691.6015625,6,0,"42","568R","young",6,0,NA,NA
"624","568R_d42_INX_568R_d42_004_024.fcs","H1",62529.796875,76430.1015625,53617,21431.75,72549.1328125,19360,3.08004403900901,2.89747012381634,1.06619661002374,2.29405771569812,1.94172270691927,2.35939702873149,1.1364433700594,1.1671314998222,1.8720969682248,0.94861246933706,1.38790818051527,116394,7,0,"42","568R","young",7,0,NA,NA
"625","594V_d0_INX_594V_d0_001_019.fcs","A1",118302,86969.15625,89147,38696.9609375,105378.703125,24066,3.61274454370741,1.88009837408984,1.12097517549604,2.76981328541872,0.700683447179732,2.94311826662621,0.863457374349786,0.70965511088786,2.55667955776468,3.00107701451828,1.61709570969745,5005.2998046875,0,0,"0","594V","young",0,0,"lib190807","A7"
"626","594V_d0_INX_594V_d0_001_019.fcs","A2",135047,93367.9375,94791,52791.0390625,97550.1484375,35466,2.6314005728834,1.95807973656809,1.06884735657304,2.75273755451077,0.49096085086708,1.96052421413903,1.29286579447687,0.403232158894914,2.4650565816675,0.64359632697662,1.78985233007006,5900.10009765625,0,1,"0","594V","young",0,1,"lib190807","A8"
"627","594V_d0_INX_594V_d0_001_019.fcs","B1",97421,83512.09375,76451,33902.078125,83319.8359375,26666,3.37734300302833,2.93369989076111,1.32522251861175,1.78637016247383,0.828933983565081,2.65903356707855,0.179570764321628,0.488882198832018,1.7355460734563,2.8992697166779,1.57718279713773,9829.7998046875,1,0,"0","594V","young",1,0,"lib190807","B7"
"628","594V_d0_INX_594V_d0_001_019.fcs","B2",113447,85931.3046875,86521,38854.3984375,96959.9453125,26262,3.40106975108425,3.17260348878289,1.37902335588536,2.3078665858934,2.18371476683089,2.7435411892806,0.833228647092775,0.900867845776012,1.90564721913758,0.541512297151849,1.41588267605745,7398.7998046875,1,1,"0","594V","young",1,1,"lib190807","B8"
"629","594V_d0_INX_594V_d0_001_019.fcs","C1",116131,87506.1796875,86974,37489.91796875,96041.71875,25582,3.02204860532893,1.73464374926549,0.869476963884626,2.68903169426488,0.698462889501435,2.28204080692709,0.961815376253474,0.925616712935644,2.50707520608228,0.926445908793291,1.31064226960045,13919.400390625,2,0,"0","594V","young",2,0,"lib190807","C7"
"630","594V_d0_INX_594V_d0_001_019.fcs","C2",109295,84981.578125,84286,41831.6796875,94429.640625,29032,2.61965363424696,3.05233472516846,1.62126283549007,2.52263626906247,0.711579952595174,1.99635186658895,0.980417831053026,0.977786762342959,1.84543861554155,0.648740982116969,1.62900572108383,17787.099609375,2,1,"0","594V","young",2,1,"lib190807","C8"
"631","594V_d0_INX_594V_d0_001_019.fcs","D1",109426,84540.796875,84827,38369.27734375,99709.3046875,25219,3.90379756847296,2.22053891059712,0.18410244484981,3.00565502116587,2.12318042362682,3.28691263786752,0.714468303836868,0.858429161965162,1.93675076842759,0.912006172680111,1.16961040470124,18572.80078125,3,0,"0","594V","young",3,0,"lib190807","D7"
"632","594V_d0_INX_594V_d0_001_019.fcs","D2",125202,88759.9765625,92443,58338.55859375,91846.0546875,41627,2.99031938976601,1.42306896727601,1.09762901666504,2.81708709888188,0.81906013467918,2.31770543667011,1.08378742327454,0.523574796562723,2.58195462872882,0.816906501966062,2.00695038246538,18128.900390625,3,1,"0","594V","young",3,1,"lib190807","D8"
"633","594V_d0_INX_594V_d0_001_019.fcs","E1",99623,87623.21875,74511,39635.19921875,90714.96875,28634,3.18500192133739,1.09714893086638,1.00632553379484,2.49003603211405,0.317231750205613,2.40126247413829,1.06943937422347,0.925494190474523,1.85541334098209,0.898117848828505,1.02080877518641,19052.5,4,0,"0","594V","young",4,0,"lib190807","E7"
"634","594V_d0_INX_594V_d0_001_019.fcs","E2",108816,85782.609375,83133,38522.87890625,93741.1015625,26932,3.30385126890501,2.92962949653038,1.85776398837142,2.32283613788133,1.48489293079977,2.65175764893345,0.791063219828058,0.425425245404719,1.97701851670905,1.71170225221059,0.853713197141537,19670.599609375,4,1,"0","594V","young",4,1,"lib190807","E8"
"635","594V_d0_INX_594V_d0_001_019.fcs","F1",143093,98851.4609375,94867,56335.359375,111094.21875,33233,3.48205611528898,3.10074206594387,1.11626553403503,2.69447136718596,2.18898458262186,2.83628881057071,0.689293741643921,1.16826914785878,2.24130925351161,2.92570126546596,1.6227164973394,21849.30078125,5,0,"0","594V","young",5,0,"lib190807","F7"
"636","594V_d0_INX_594V_d0_001_019.fcs","F2",137633,98493.2734375,91579,45533.4375,124778.5703125,23915,3.09004365600084,1.24263240652016,0.969843454549346,2.71492759223561,0.531852799217841,2.47032427637945,1.08096111547075,0.971307600438967,2.27795009284435,0.541630628319519,1.47120552038184,20222.19921875,5,1,"0","594V","young",5,1,"lib190807","F8"
"637","594V_d0_INX_594V_d0_001_019.fcs","G1",123606,86989.5703125,93122,43114.23828125,105765.8515625,26715,3.54584513882718,1.14986927591647,0.859476857155987,2.82177978896052,0.787367611924475,2.94062879594491,1.01187744436215,1.02524392044839,2.28934373228932,0.521025373743166,1.60919459219157,25379.30078125,6,0,"0","594V","young",6,0,"lib190807","G7"
"638","594V_d0_INX_594V_d0_001_019.fcs","G2",118357,86795.40625,89367,49364.48046875,100972.2421875,32040,2.85898372434744,1.44856372679255,0.78105876949927,3.01877263834327,0.103711485824464,2.31190719572134,1.39209465072911,0.740226227479227,2.72805470537829,0.613774616031244,1.75474253946748,26501.80078125,6,1,"0","594V","young",6,1,"lib190807","G8"
"639","594V_d0_INX_594V_d0_001_019.fcs","H1",122347,89591.09375,89497,65185.27734375,94665.7734375,45127,3.35822872286206,1.92716749378702,1.23141688698236,2.71577430193104,2.11275715660637,2.68053023765663,0.89979878999788,0.755848494271778,2.41108404100624,0.59255864619674,1.25745327645479,29219.900390625,7,0,"0","594V","young",7,0,"lib190807","H7"
"640","594V_d0_INX_594V_d0_001_019.fcs","H2",107249,85413.421875,82290,31974.3984375,97745.78125,21438,2.82971375487032,2.94758143044627,1.55568203267591,2.29214881042214,1.6923665008418,2.06057316318198,0.478935453269341,0.812652686912452,2.05993040492537,2.78489218691655,1.0193743891076,28106.599609375,7,1,"0","594V","young",7,1,"lib190807","H8"
"641","594V_d0_INX_594V_d0_002_020.fcs","A2",115084,85878.9296875,87823,35921.91796875,104458.390625,22537,2.78473767315895,3.21299816882314,1.66767242502364,2.21955065699642,1.9975713502293,1.89325955274757,0.887030580812823,0.704810998880997,2.249963774579,0.609312326089787,1.11664755553985,57603.8984375,0,1,"0","594V","young",0,1,"lib190917","H12"
"642","594V_d0_INX_594V_d0_002_020.fcs","B2",119827,93448.9375,84035,56192,103902.015625,35443,3.45354458652076,3.29358912481021,1.52063056728061,2.56138743353581,1.90995038990223,2.78944953852058,0.742050578700071,0.610743571286319,2.07832897243434,1.51156681420538,1.58602201366699,57961.69921875,1,1,"0","594V","young",1,1,"lib190917","H11"
"643","594V_d0_INX_594V_d0_002_020.fcs","C2",100500,84186.984375,78235,42013.4375,103889.84375,26503,3.84936391650329,2.39485700014642,0.739473273694264,2.74315251923783,0.514320577894513,3.20252282030474,1.05272820620586,0.849796066600694,2.23395167905215,2.81400325029177,0.750050233380074,65693.203125,2,1,"0","594V","young",2,1,"lib190917","H10"
"644","594V_d42_INX_594V_d42_001_022.fcs","A1",134451,90557.9609375,97301,50284.80078125,95673.2421875,34445,3.01963826462098,1.58457246042509,1.10787161870563,2.78875728611469,0.441761552964802,2.31993138691898,1.23793641639781,0.966776799042926,2.60799173244274,0.744092088779703,1.45501609286745,2923.30004882812,0,0,"42","594V","young",0,0,"lib190807","A9"
"645","594V_d42_INX_594V_d42_001_022.fcs","A2",132786,91051.6796875,95575,53556.48046875,109168.53125,32151,3.83080676710318,1.0833986761625,0.331320552618632,3.07111240443327,0.488374508125513,3.23655873147663,1.01381335932579,0.995086718729859,2.65691991590492,0.893627799691098,1.24435004664862,3262.39990234375,0,1,"42","594V","young",0,1,"lib190807","A10"
"646","594V_d42_INX_594V_d42_001_022.fcs","A3",121804,91650.171875,87098,68332.796875,105388.140625,42493,3.37093167827902,1.24656436416212,0.808661652072103,2.73028927430597,0.988071468013346,2.70481226158275,1.02730916627409,0.880891176743351,2.33034202981082,0.666628360806612,1.74905513033975,3700.39990234375,0,2,"42","594V","young",0,2,"lib190807","A11"
"647","594V_d42_INX_594V_d42_001_022.fcs","A4",128333,89519.3515625,93951,60476.16015625,99153.5546875,39972,3.05663289218587,1.42757425073069,0.648473403374592,2.72931374341924,1.03676440401979,2.41200064688104,0.887569072928547,1.00453176839463,2.55210606942767,0.811775466215953,1.51613518315877,4351.7998046875,0,3,"42","594V","young",0,3,"lib190807","A12"
"648","594V_d42_INX_594V_d42_001_022.fcs","B1",178942,99662.9765625,117668,104455.6796875,97241.5078125,70398,3.9241248900574,3.31015927971257,1.92633370016105,3.10113635504822,2.54157513645526,3.32529430567574,0.648458839873612,1.17838131927673,2.63715553617737,1.05965807737341,1.9106695396737,7257.7001953125,1,0,"42","594V","young",1,0,"lib190807","B9"
"649","594V_d42_INX_594V_d42_001_022.fcs","B2",130869,88489.109375,96923,50101.7578125,106481.6640625,30836,2.81464549419544,1.55967750829747,1.06292009297704,2.85459740445536,1.10052067177596,2.1674005198125,1.17795819695047,0.588481736129006,2.57541991905402,0.545146659590291,1.77472455110701,6518.60009765625,1,1,"42","594V","young",1,1,"lib190807","B10"
"650","594V_d42_INX_594V_d42_001_022.fcs","B3",148179,93402.5078125,103970,64907.51953125,96711.96875,43984,2.7300308163898,0.710891069453088,0.855389350396357,2.97775103449905,0.658056142408765,2.12726033072051,1.08637514902131,0.806533952955216,2.26398168276736,0.56271028891343,2.1174583500449,6162.5,1,2,"42","594V","young",1,2,"lib190807","B11"
"651","594V_d42_INX_594V_d42_001_022.fcs","B4",130665,90600.2265625,94517,44128,101597.4921875,28465,3.23377441908273,1.95191015857824,0.777441874878197,2.76745584168656,1.25314458993729,2.57235710449279,0.623457211523937,0.817083747705476,2.46652430640934,2.62697552968491,1.19862581255145,5860.39990234375,1,3,"42","594V","young",1,3,"lib190807","B12"
"652","594V_d42_INX_594V_d42_001_022.fcs","C1",164845,100254.1015625,107759,93739.515625,120722.2421875,50888,2.68786940774077,1.19100812566386,1.123942752839,3.09400105050653,1.67562015833978,2.24475266584095,1.07885166529454,1.10950849078159,2.73100250533712,0.356590505083261,2.07254911884457,7605.7998046875,2,0,"42","594V","young",2,0,"lib190807","C9"
"653","594V_d42_INX_594V_d42_001_022.fcs","C2",130081,94434.6015625,90274,61347.83984375,104959.984375,38305,3.93964840662438,2.09887579193857,0.699382943867424,2.93710799403523,2.26696534606321,3.28541149187831,0.800001795353693,0.996700407995025,2.19738818421,0.288302420438676,1.62865984102917,19734.900390625,2,1,"42","594V","young",2,1,"lib190807","C10"
"654","594V_d42_INX_594V_d42_001_022.fcs","C3",115448,85896.2578125,88083,43761.91796875,101031.4921875,28387,2.81829423055602,1.14656213709017,0.872394275583341,2.69768872157489,0.625798303964296,2.17096243844289,1.32870086877989,1.1119042198628,2.48498094575919,0.753684136667895,1.39671727059885,21933,2,2,"42","594V","young",2,2,"lib190807","C11"
"655","594V_d42_INX_594V_d42_001_022.fcs","C4",129417,88123.7734375,96245,46135.0390625,105650.4921875,28618,3.7573041318283,2.74856849620164,-0.246495398030446,3.21454136884615,1.79642246516075,3.15224184830746,1.00930957432732,0.931109053603118,2.2075618443008,0.112801873782148,1.45698960589391,24032.80078125,2,3,"42","594V","young",2,3,"lib190807","C12"
"656","594V_d42_INX_594V_d42_001_022.fcs","D1",153253,97587.3203125,102919,97932.796875,102862.796875,62395,2.94440485341196,2.23951913972508,1.07762121970634,3.10713775845435,0.979610133540138,2.40452159238773,1.34164602400276,1.01571554671999,2.66597937132168,0.532628259760337,2.2573345545503,27048,3,0,"42","594V","young",3,0,"lib190807","D9"
"657","594V_d42_INX_594V_d42_001_022.fcs","D2",127347,95899.125,87027,82940.15625,111168.140625,48895,3.02185336836364,1.03523816885748,0.974021346696721,2.90110996911613,1.30671196883667,2.37658257195457,1.1020529964039,1.12130552255785,2.60865233636214,0.777299383087826,1.72258956555427,26670.69921875,3,1,"42","594V","young",3,1,"lib190807","D10"
"658","594V_d42_INX_594V_d42_001_022.fcs","D3",161130,99212.8203125,106436,82641.921875,110276.7421875,49113,2.87838756555337,1.4152456123859,1.29652983114028,3.18591121751053,0.992524807587054,2.31105175710768,1.24018806857838,1.161526119558,2.7157215824095,0.5047367878739,2.13573432932696,25281.69921875,3,2,"42","594V","young",3,2,"lib190807","D11"
"659","594V_d42_INX_594V_d42_001_022.fcs","D4",112985,85486.515625,86617,42580.48046875,97296.2734375,28681,2.99871757260786,3.05476064825457,1.06042831768016,2.47274064566496,1.58680480704843,2.30769928972946,0.886991548143212,0.579890038971378,2.022527862501,0.685245679669411,1.2061851248127,24811.69921875,3,3,"42","594V","young",3,3,"lib190807","D12"
"660","594V_d42_INX_594V_d42_001_022.fcs","E1",111081,84991.828125,85653,42009.59765625,104594.6796875,26322,2.8677774521449,3.15952198727801,1.32520130183591,1.87741451897881,1.86109770800872,2.14355622225012,0.81918401282801,0.698918810466884,1.61066785477002,0.640965373839784,1.82066724278437,28599.69921875,4,0,"42","594V","young",4,0,"lib190807","E9"
"661","594V_d42_INX_594V_d42_001_022.fcs","E2",104663,84867.9140625,80822,61853.4375,89954.65625,45063,2.29969782671541,0.891115027551534,1.1447023543749,0.994602139162644,0.730036763191779,1.9998830491997,0.962497498272569,1.07937357313777,1.62515384547753,0.86378790766097,1.39673353220257,28930.400390625,4,1,"42","594V","young",4,1,"lib190807","E10"
"662","594V_d42_INX_594V_d42_001_022.fcs","E3",106983,90025.0078125,77881,53031.6796875,90462.640625,38419,3.08283472083844,3.27938281452117,1.17835516970478,2.40031776111043,2.03529637250901,2.3680142999599,0.60500384602854,1.03360022839299,1.85478394750318,2.6783049286962,1.36415391344832,29357,4,2,"42","594V","young",4,2,"lib190807","E11"
"663","594V_d42_INX_594V_d42_001_022.fcs","E4",120804,90286.140625,87688,57575.6796875,86451.8984375,43646,3.03487459501388,1.76478069727144,0.347414609227343,2.93744233534048,2.02360224574797,2.38839411997633,0.682948111768999,0.968750151410492,2.00447338877256,0.46880287858462,1.79720292341514,32096.599609375,4,3,"42","594V","young",4,3,"lib190807","E12"
"664","594V_d42_INX_594V_d42_001_022.fcs","F1",140270,89722.859375,102457,55609.59765625,104332.265625,34931,2.84985896932396,1.45000902624965,0.989252569019809,3.01469535194662,0.952758983385201,2.32518952155079,1.1601788415307,1.13876011522994,2.60198817671001,0.717515656275369,1.7091146831921,36087.3984375,5,0,"42","594V","young",5,0,"lib190807","F9"
"665","594V_d42_INX_594V_d42_001_022.fcs","F2",126267,88399.0390625,93610,72572.15625,94983.1015625,50073,3.631622640991,0.961842648781982,0.923652989274656,2.69397382185408,0.443558641611818,3.0312433567395,0.879686281989492,0.749424308407554,2.57758168960923,0.740365421113544,1.57204722115559,35771.1015625,5,1,"42","594V","young",5,1,"lib190807","F10"
"666","594V_d42_INX_594V_d42_001_022.fcs","F3",128863,90332.296875,93490,40796.16015625,106150.6796875,25187,2.69491987564165,1.00324993700129,0.836158420002731,2.76316554072044,1.05385844384072,2.05172802238025,1.09894509879471,0.766347883723442,2.23278073344035,0.609774828237778,1.52834292224272,34024.80078125,5,2,"42","594V","young",5,2,"lib190807","F11"
"667","594V_d42_INX_594V_d42_001_022.fcs","F4",117633,87281.1640625,88326,47636.48046875,104108.59375,29987,3.55282748442265,2.76832775168001,0.694476876262845,2.89137754424792,2.50041465645206,2.95630222996837,0.76262775502124,0.442550002521191,2.64532754515468,0.0437291619026952,1.55306266185849,32810,5,3,"42","594V","young",5,3,"lib190807","F12"
"668","594V_d42_INX_594V_d42_001_022.fcs","G1",142582,92004.515625,101563,57553.91796875,115030.609375,32790,2.94825153280802,1.2219284032713,0.898245630206536,2.86397314758485,1.71647180097353,2.32581233587081,1.11367800628636,0.827622027087099,2.56507338070666,0.410978636205281,2.05562160199391,39144.6015625,6,0,"42","594V","young",6,0,"lib190807","G9"
"669","594V_d42_INX_594V_d42_001_022.fcs","G2",115612,87281.671875,86808,45048.3203125,94027.859375,31398,2.72036419661784,3.3891757398144,1.31207382238035,2.00524514822237,1.96306864200446,2.02912357275422,0.694337706013473,0.642213480412391,1.95256127545722,1.13515528720104,1.28987651251129,41601.19921875,6,1,"42","594V","young",6,1,"lib190807","G10"
"670","594V_d42_INX_594V_d42_001_022.fcs","G3",134617,96273.984375,91637,94786.5546875,94450.7578125,65769,3.5162219240049,1.14110357489507,1.15567379856783,3.15416509113443,1.10345733681188,2.86812327776337,1.31662427013423,1.16453432809997,2.65941066824736,0.545933515803225,1.80303315223853,43144.69921875,6,2,"42","594V","young",6,2,"lib190807","G11"
"671","594V_d42_INX_594V_d42_001_022.fcs","G4",124405,88845.6171875,91766,39842.55859375,106785.609375,24452,3.7206610307442,1.66113409442899,0.249823402526288,2.87017688736062,1.14561981747435,3.13198972831284,1.04137411314684,0.704543303799951,2.60747712294907,0.599843855577402,1.4573232011637,43685.3984375,6,3,"42","594V","young",6,3,"lib190807","G12"
"672","594V_d42_INX_594V_d42_001_022.fcs","H1",115648,85714.2109375,88423,46565.1171875,91078.96875,33506,3.0979953048122,2.97694431674175,1.30870610218665,2.58147915232033,2.35829245982988,2.44876885191547,0.644642642079585,0.76871007434462,2.02208611676502,0.256944704135945,1.4403394890839,46809.8984375,7,0,"42","594V","young",7,0,"lib190807","H9"
"673","594V_d42_INX_594V_d42_001_022.fcs","H2",119949,91148.1171875,86244,68979.1953125,95462.375,47355,3.46232175127028,1.97839539378774,1.37194743704073,2.61889334042157,0.862955492077037,2.8476959357249,1.17142390345232,0.754574720418874,3.20131164205068,2.64755570133233,1.77025267129305,45642.80078125,7,1,"42","594V","young",7,1,"lib190807","H10"
"674","594V_d42_INX_594V_d42_001_022.fcs","H3",151789,93953.828125,105878,85031.6796875,101191.8671875,55070,3.29383115761167,2.25210605985622,0.772650778306336,2.9382161455896,1.86032080958541,2.68133434410206,1.17913950526808,1.02995041454659,2.56688903194666,0.5875234413801,1.83392688996955,45424.6015625,7,2,"42","594V","young",7,2,"lib190807","H11"
"675","594V_d42_INX_594V_d42_001_022.fcs","H4",103773,83033.6015625,81905,39517.4375,89616.078125,28899,2.46020344069168,3.24786325484511,0.963451940906805,2.15920952966976,1.75515105979318,1.76238056703634,0.517513897145408,0.462885007082569,1.68680109178417,0.711577627845593,1.62926358391463,45111.1015625,7,3,"42","594V","young",7,3,"lib190807","H12"
"676","594V_d42_INX_594V_d42_002_023.fcs","A1",138684,90925.2265625,99959,62679.0390625,107919.3359375,38063,3.32454953627489,1.7033479946883,0.624685914175926,3.00087445994599,0.570127617311973,2.77150918736238,0.932682143880889,0.937277574773382,2.73023226948951,0.877720190742237,1.66119424926929,48914.69921875,0,0,"42","594V","young",0,0,"lib190917","E7"
"677","594V_d42_INX_594V_d42_002_023.fcs","B1",132947,90115.4765625,96685,53312,107805.1015625,32409,3.0496556215854,1.40163135959992,0.865329668526057,2.98837303460204,1.28961973471432,2.43484822749638,1.47996541383739,1.01114256640952,2.69912647775771,0.489988421117769,1.49428315421746,49491.3984375,1,0,"42","594V","young",1,0,"lib190917","F7"
"678","594V_d42_INX_594V_d42_002_023.fcs","C1",135428,90176.171875,98423,64385.27734375,107526.4609375,39242,3.83476251689349,2.13543796682654,0.84843179054947,2.71772091312058,2.36187576000567,3.20759963453895,0.782835284843947,0.829024142596868,2.08206380303822,0.355848765628678,1.59780236159868,50615.80078125,2,0,"42","594V","young",2,0,"lib190917","G7"
"679","594V_d42_INX_594V_d42_002_023.fcs","D1",117808,86801.71875,88946,38621.4375,93308.8046875,27126,3.45788597824576,2.55331137428407,0.613382885601806,2.8376770812399,1.97267826278067,2.81250194420457,1.47783354252521,0.852028967577642,2.51437042804011,2.19242085656719,0.933845012429703,52138.80078125,3,0,"42","594V","young",3,0,"lib190917","H7"
"680","594V_d42_INX_594V_d42_002_023.fcs","E1",109666,84914.4140625,84639,40718.078125,90719.015625,29415,2.96404202547576,3.11589204347963,1.29586348380795,2.40283002453605,1.46809109731512,2.30592356387026,0.368336148652618,0.522591799031052,2.20846892136555,2.79038549053732,1.1965817474872,52435.80078125,4,0,"42","594V","young",4,0,"lib190917","E8"
"681","594V_d42_INX_594V_d42_002_023.fcs","F1",116620,89180.9609375,85700,54197.7578125,102638.390625,34606,2.74570439647372,0.726736213059811,0.397724898802675,3.05074357299695,1.2580617866799,2.10111488052719,1.14612543113533,0.211900788847624,2.60501167801951,0.572993685565429,1.66917868760553,53487.80078125,5,0,"42","594V","young",5,0,"lib190917","F8"
"682","594V_d42_INX_594V_d42_002_023.fcs","G1",131661,90899.40625,94924,42880,109845.75,25583,2.45045117202529,1.00181881957015,1.07579585628362,2.6443298643977,0.28050596105525,1.76638204022314,1.02695853304692,0.859496584827901,2.27318494893962,0.781827295349269,1.50915225511512,53761.6015625,6,0,"42","594V","young",6,0,"lib190917","G8"
"683","594V_d42_INX_594V_d42_002_023.fcs","H1",147406,94929.4453125,101764,71808,114783.5234375,40999,3.69091333735099,1.75823525867049,1.16900929514885,3.06959569226122,1.68189853590542,3.08749409066822,1.1661312828016,0.186119321415798,2.70257824065516,0.22163130849037,1.87784763889034,55973.8984375,7,0,"42","594V","young",7,0,"lib190917","H8"
"684","602D_d0_INX_602D_d0_001_019.fcs","A1",49682.796875,72888.71875,44671,16746.55859375,70352.71875,15600,3.42588940836392,2.50862590049542,1.61028137246206,1.9070972751071,0.28989509609311,2.85985041722817,0.783557846263871,0.721180900962282,1.74317868524124,0.636679505010362,1.08556891834021,32162.400390625,0,0,"0","602D","young",0,0,"lib190920","A7"
"685","602D_d0_INX_602D_d0_001_019.fcs","A2",53749.1796875,70725.953125,49805,17639.228515625,68116.46875,16971,3.10528217433635,2.90954036544287,1.77776216493375,2.02158151840189,0.896139226116297,2.56081400749788,0.622636166996255,0.62646811289919,1.87700646863915,0.551036221390914,1.09050862606806,80640.203125,0,1,"0","602D","young",0,1,"lib190920","A8"
"686","602D_d42_INX_602D_d42_001_021.fcs","A1",74263.78125,77313.328125,62951,43703.65625,71589.7578125,40008,2.73306695976276,1.96328086660911,0.115136053283246,2.21585572501447,2.48870940691441,2.1376523232046,1.08382431401446,0.428568592643801,2.29278400344203,-0.121608062232002,1.88218340644389,4528,0,0,"42","602D","young",0,0,"lib190920","A9"
